"","age","job","marital","education","default","balance","housing","loan","contact","day","month","duration","campaign","pdays","previous","poutcome","y","subscription"
"5459",32,5,2,3,0,1667,1,0,3,23,9,345,3,-1,0,4,"no",1
"5460",35,2,2,2,0,430,1,0,3,23,9,147,50,-1,0,4,"no",1
"5461",37,2,2,4,0,603,1,0,3,23,9,773,2,-1,0,4,"no",1
"5462",45,2,2,1,0,0,0,0,3,23,9,574,5,-1,0,4,"no",1
"5463",37,2,2,1,0,510,1,0,3,23,9,122,6,-1,0,4,"no",1
"5464",40,1,2,2,0,0,1,0,3,23,9,193,2,-1,0,4,"no",1
"5465",33,10,2,3,0,17455,1,1,3,23,9,343,4,-1,0,4,"no",1
"5466",36,1,2,2,0,176,1,0,3,23,9,111,1,-1,0,4,"no",1
"5467",42,2,2,2,0,139,1,0,3,23,9,166,1,-1,0,4,"no",1
"5468",30,5,3,3,0,3625,1,0,3,23,9,469,2,-1,0,4,"no",1
"5469",32,5,2,3,0,1651,1,0,3,23,9,189,2,-1,0,4,"no",1
"5470",26,8,1,2,0,74,1,0,3,23,9,106,6,-1,0,4,"no",1
"5471",45,2,1,1,0,-311,1,0,3,23,9,1030,1,-1,0,4,"yes",2
"5472",35,1,3,2,0,-413,1,0,3,23,9,178,1,-1,0,4,"no",1
"5473",39,3,1,2,0,1202,1,0,3,23,9,364,2,-1,0,4,"no",1
"5474",33,5,2,3,0,321,1,0,3,23,9,101,5,-1,0,4,"no",1
"5475",32,10,2,2,0,221,1,0,3,23,9,224,4,-1,0,4,"no",1
"5476",27,1,3,3,0,1996,1,0,3,23,9,187,1,-1,0,4,"no",1
"5477",39,10,1,2,0,1222,1,0,3,23,9,451,4,-1,0,4,"no",1
"5478",43,3,2,2,1,150,1,1,3,23,9,226,2,-1,0,4,"no",1
"5479",31,1,3,3,0,701,1,0,3,23,9,301,2,-1,0,4,"no",1
"5480",50,1,2,2,0,0,1,1,3,23,9,97,1,-1,0,4,"no",1
"5481",53,1,2,2,0,-375,1,0,3,23,9,24,1,-1,0,4,"no",1
"5482",31,8,3,2,0,6374,1,0,3,23,9,922,2,-1,0,4,"no",1
"5483",36,8,2,2,0,387,1,0,3,23,9,232,1,-1,0,4,"no",1
"5484",45,1,2,2,0,149,1,0,3,23,9,893,3,-1,0,4,"yes",2
"5485",38,2,2,1,0,630,1,0,3,23,9,201,3,-1,0,4,"no",1
"5486",31,3,3,3,0,150,1,0,3,23,9,83,2,-1,0,4,"no",1
"5487",31,2,3,2,0,1358,1,1,3,23,9,339,2,-1,0,4,"no",1
"5488",36,1,2,2,0,614,1,0,3,23,9,13,5,-1,0,4,"no",1
"5489",40,8,2,2,0,-212,1,1,3,23,9,54,1,-1,0,4,"no",1
"5490",30,10,2,2,0,590,1,0,3,23,9,242,3,-1,0,4,"no",1
"5491",35,5,2,3,0,8,1,0,3,23,9,55,4,-1,0,4,"no",1
"5492",42,1,1,2,0,687,1,1,3,23,9,229,1,-1,0,4,"no",1
"5493",45,2,2,2,0,61,1,1,3,23,9,208,1,-1,0,4,"no",1
"5494",41,10,2,3,0,-210,1,1,3,23,9,210,1,-1,0,4,"no",1
"5495",33,2,2,2,0,1541,1,0,3,23,9,423,2,-1,0,4,"no",1
"5496",32,2,3,2,0,1342,1,0,3,23,9,109,2,-1,0,4,"no",1
"5497",32,7,3,2,0,4,1,0,3,23,9,233,2,-1,0,4,"no",1
"5498",30,5,3,3,0,501,1,0,3,23,9,209,3,-1,0,4,"no",1
"5499",34,2,3,2,0,128,1,0,3,23,9,114,4,-1,0,4,"no",1
"5500",33,2,2,2,0,1464,1,0,3,23,9,588,3,-1,0,4,"yes",2
"5501",30,5,3,3,0,6,1,0,3,23,9,274,2,-1,0,4,"no",1
"5502",34,2,3,2,1,-369,1,0,3,23,9,353,2,-1,0,4,"no",1
"5503",38,2,3,1,0,1375,1,0,3,23,9,83,3,-1,0,4,"no",1
"5504",36,10,1,3,0,0,0,0,3,23,9,539,2,-1,0,4,"no",1
"5505",34,10,2,4,0,4053,1,0,3,23,9,123,2,-1,0,4,"no",1
"5506",24,2,3,2,0,-286,1,0,3,23,9,327,2,-1,0,4,"no",1
"5507",30,7,3,3,0,253,1,0,3,23,9,167,4,-1,0,4,"no",1
"5508",34,2,2,1,0,157,1,0,3,23,9,20,17,-1,0,4,"no",1
"5509",39,8,2,1,0,1951,1,0,3,23,9,208,2,-1,0,4,"no",1
"5510",36,2,3,1,0,4519,1,0,3,23,9,117,2,-1,0,4,"no",1
"5511",33,2,2,2,0,1134,1,0,3,23,9,304,2,-1,0,4,"no",1
"5512",31,10,3,3,0,426,1,0,3,23,9,82,7,-1,0,4,"no",1
"5513",43,1,3,2,0,-495,1,1,3,23,9,131,1,-1,0,4,"no",1
"5514",34,1,2,2,0,1049,1,0,3,23,9,25,14,-1,0,4,"no",1
"5515",33,2,2,2,0,463,1,0,3,23,9,76,4,-1,0,4,"no",1
"5516",33,2,1,2,0,3546,1,0,3,23,9,777,2,-1,0,4,"yes",2
"5517",53,7,2,2,0,1,1,1,3,23,9,178,1,-1,0,4,"no",1
"5518",54,2,2,1,0,-239,1,0,3,23,9,29,1,-1,0,4,"no",1
"5519",31,3,3,3,0,1340,1,0,3,23,9,199,2,-1,0,4,"no",1
"5520",46,10,1,2,0,772,1,0,3,23,9,488,1,-1,0,4,"no",1
"5521",54,2,2,2,0,-630,0,0,3,23,9,173,1,-1,0,4,"no",1
"5522",37,10,2,2,0,507,1,1,3,23,9,157,1,-1,0,4,"no",1
"5523",32,2,2,2,0,736,1,0,3,23,9,700,3,-1,0,4,"no",1
"5524",40,2,2,2,0,395,1,1,3,23,9,281,1,-1,0,4,"no",1
"5525",60,8,2,2,0,-46,0,0,3,23,9,132,2,-1,0,4,"no",1
"5526",33,5,3,3,0,2599,1,0,3,23,9,328,3,-1,0,4,"no",1
"5527",35,2,2,2,0,-461,0,0,3,23,9,339,1,-1,0,4,"no",1
"5528",33,2,2,2,0,0,0,0,3,23,9,211,3,-1,0,4,"no",1
"5529",39,10,2,2,0,3643,1,0,3,23,9,160,3,-1,0,4,"no",1
"5530",58,6,2,1,0,0,1,0,3,23,9,138,6,-1,0,4,"no",1
"5531",43,2,2,2,0,-141,1,1,3,23,9,128,1,-1,0,4,"no",1
"5532",38,2,2,2,0,526,1,1,3,23,9,553,2,-1,0,4,"no",1
"5533",49,2,2,1,0,23,1,0,3,23,9,247,1,-1,0,4,"no",1
"5534",35,5,2,2,0,839,1,0,3,23,9,50,3,-1,0,4,"no",1
"5535",53,2,2,1,0,-1455,1,0,3,23,9,169,2,-1,0,4,"no",1
"5536",40,8,3,2,1,-306,1,0,3,23,9,253,1,-1,0,4,"no",1
"5537",36,2,2,1,0,655,1,0,3,23,9,153,4,-1,0,4,"no",1
"5538",42,1,3,3,0,3465,1,0,3,23,9,373,9,-1,0,4,"no",1
"5539",36,5,3,3,0,876,1,0,3,23,9,241,2,-1,0,4,"no",1
"5540",35,2,2,2,0,154,1,0,3,23,9,211,4,-1,0,4,"no",1
"5541",33,5,2,2,0,67,1,1,3,23,9,316,4,-1,0,4,"no",1
"5542",37,5,2,3,0,5205,1,0,3,23,9,493,2,-1,0,4,"no",1
"5543",44,5,1,3,0,5773,0,0,3,23,9,597,6,-1,0,4,"yes",2
"5544",35,10,2,2,0,0,1,1,3,23,9,107,2,-1,0,4,"no",1
"5545",36,8,2,2,0,1694,1,1,3,23,9,164,6,-1,0,4,"no",1
"5546",31,7,2,1,0,1074,1,0,3,23,9,1438,2,-1,0,4,"no",1
"5547",40,2,2,1,0,278,1,0,3,23,9,1015,3,-1,0,4,"yes",2
"5548",38,2,2,2,0,1102,1,0,3,23,9,159,3,-1,0,4,"no",1
"5549",46,2,2,2,0,0,1,0,3,23,9,172,3,-1,0,4,"no",1
"5550",29,5,3,3,0,0,1,0,3,23,9,331,2,-1,0,4,"no",1
"5551",33,2,2,2,0,-346,1,1,3,23,9,29,3,-1,0,4,"no",1
"5552",32,10,2,3,0,415,0,0,3,23,9,76,2,-1,0,4,"no",1
"5553",48,5,1,3,0,851,0,1,3,23,9,937,3,-1,0,4,"no",1
"5554",32,10,2,2,0,1247,1,0,3,23,9,154,3,-1,0,4,"no",1
"5555",35,1,3,2,0,91,1,0,3,23,9,185,4,-1,0,4,"no",1
"5556",32,1,2,3,0,882,0,0,3,23,9,569,3,-1,0,4,"no",1
"5557",42,2,2,2,0,165,1,0,3,23,9,333,2,-1,0,4,"no",1
"5558",32,5,2,3,0,1501,1,0,3,23,9,70,6,-1,0,4,"no",1
"5559",35,10,3,3,0,1529,0,0,3,23,9,95,4,-1,0,4,"no",1
"5560",39,2,2,2,0,293,1,0,3,23,9,160,3,-1,0,4,"no",1
"5561",30,10,3,2,0,1572,1,1,3,23,9,209,3,-1,0,4,"no",1
"5562",30,9,3,3,0,-679,1,0,3,23,9,372,3,-1,0,4,"no",1
"5563",32,1,2,2,0,497,1,0,3,23,9,92,3,-1,0,4,"no",1
"5564",28,2,3,2,0,-303,1,0,3,23,9,277,2,-1,0,4,"no",1
"5565",30,2,2,1,0,9194,1,0,3,23,9,178,2,-1,0,4,"no",1
"5566",44,2,3,1,0,97,1,0,3,23,9,95,14,-1,0,4,"no",1
"5567",34,8,2,2,0,70,1,1,3,23,9,138,4,-1,0,4,"no",1
"5568",38,1,2,2,0,1839,0,0,3,23,9,63,2,-1,0,4,"no",1
"5569",27,1,3,2,0,1492,1,0,3,23,9,67,13,-1,0,4,"no",1
"5570",31,5,3,3,0,357,1,0,3,23,9,77,3,-1,0,4,"no",1
"5571",37,1,3,2,0,192,1,0,3,23,9,105,2,-1,0,4,"no",1
"5572",45,1,1,2,0,875,1,1,3,23,9,292,2,-1,0,4,"no",1
"5573",33,5,2,3,0,0,1,0,3,23,9,57,5,-1,0,4,"no",1
"5574",39,1,2,2,0,-288,0,0,3,23,9,151,9,-1,0,4,"no",1
"5575",32,1,3,2,0,1581,0,0,3,23,9,331,3,-1,0,4,"no",1
"5576",31,2,2,2,0,2910,1,0,3,23,9,1392,2,-1,0,4,"yes",2
"5577",38,10,3,2,0,372,0,0,3,23,9,59,3,-1,0,4,"no",1
"5578",32,7,2,3,0,9,1,0,3,23,9,98,2,-1,0,4,"no",1
"5579",32,2,2,2,0,1780,1,0,3,23,9,100,4,-1,0,4,"no",1
"5580",33,2,2,1,0,2665,1,0,3,23,9,358,2,-1,0,4,"no",1
"5581",49,2,2,2,0,188,1,0,3,23,9,181,16,-1,0,4,"no",1
"5582",32,1,2,2,0,506,1,0,3,23,9,188,6,-1,0,4,"no",1
"5583",32,2,2,2,0,38,1,0,3,23,9,368,5,-1,0,4,"no",1
"5584",31,8,2,2,0,-331,1,0,3,23,9,203,5,-1,0,4,"no",1
"5585",39,7,2,2,0,31,1,0,3,23,9,146,4,-1,0,4,"no",1
"5586",37,8,2,2,0,-21,1,1,3,23,9,61,2,-1,0,4,"no",1
"5587",33,3,2,2,0,1847,1,0,3,23,9,129,6,-1,0,4,"no",1
"5588",35,2,2,1,0,208,1,0,3,23,9,247,3,-1,0,4,"no",1
"5589",37,2,2,1,0,5,1,0,3,23,9,266,2,-1,0,4,"no",1
"5590",31,2,2,1,0,-848,1,0,3,23,9,559,3,-1,0,4,"no",1
"5591",35,5,2,3,0,317,1,0,3,23,9,162,3,-1,0,4,"no",1
"5592",38,5,2,3,0,5779,1,0,3,23,9,75,3,-1,0,4,"no",1
"5593",31,2,2,2,0,489,1,0,3,23,9,204,4,-1,0,4,"no",1
"5594",30,2,3,2,1,4,1,0,3,23,9,84,3,-1,0,4,"no",1
"5595",31,2,2,2,0,631,1,0,3,23,9,248,4,-1,0,4,"no",1
"5596",44,1,2,2,0,0,1,0,3,23,9,82,2,-1,0,4,"no",1
"5597",51,1,2,2,0,3,0,1,3,23,9,259,2,-1,0,4,"no",1
"5598",31,2,3,3,0,2197,1,0,3,23,9,146,3,-1,0,4,"no",1
"5599",35,5,1,3,0,178,1,0,3,23,9,703,2,-1,0,4,"no",1
"5600",34,2,2,1,0,358,1,0,3,23,9,100,4,-1,0,4,"no",1
"5601",32,2,2,2,0,3144,1,0,3,23,9,348,2,-1,0,4,"no",1
"5602",31,8,2,2,0,309,1,0,3,23,9,146,6,-1,0,4,"no",1
"5603",34,2,2,4,0,391,1,1,3,23,9,34,2,-1,0,4,"no",1
"5604",32,2,2,1,0,1903,1,0,3,23,9,297,3,-1,0,4,"no",1
"5605",50,3,2,3,0,1605,1,0,3,23,9,22,2,-1,0,4,"no",1
"5606",36,2,2,2,0,141,1,0,3,23,9,106,3,-1,0,4,"no",1
"5607",58,6,2,2,0,-205,1,0,3,23,9,253,2,-1,0,4,"no",1
"5608",30,2,2,2,0,2150,1,0,3,23,9,465,4,-1,0,4,"no",1
"5609",36,2,2,1,0,111,1,0,3,23,9,163,3,-1,0,4,"no",1
"5610",31,11,2,2,0,57,1,1,3,23,9,104,5,-1,0,4,"no",1
"5611",37,10,3,3,0,876,1,0,3,23,9,213,4,-1,0,4,"no",1
"5612",33,2,2,2,1,2,0,0,3,23,9,74,4,-1,0,4,"no",1
"5613",31,2,2,4,0,-357,1,0,3,23,9,245,4,-1,0,4,"no",1
"5614",37,2,2,2,0,13849,1,0,3,23,9,252,5,-1,0,4,"no",1
"5615",37,3,2,3,0,0,0,0,3,23,9,118,3,-1,0,4,"no",1
"5616",40,10,2,2,0,5517,1,0,3,23,9,146,13,-1,0,4,"no",1
"5617",58,2,2,4,0,5505,1,0,3,23,9,317,4,-1,0,4,"no",1
"5618",46,2,2,2,0,4707,1,0,3,23,9,93,8,-1,0,4,"no",1
"5619",32,2,2,2,0,523,1,0,3,23,9,116,5,-1,0,4,"no",1
"5620",26,10,3,2,1,-516,1,0,3,23,9,386,2,-1,0,4,"no",1
"5621",49,7,2,2,0,1878,1,1,3,23,9,283,11,-1,0,4,"no",1
"5622",30,1,3,3,0,253,1,0,3,23,9,146,4,-1,0,4,"no",1
"5623",33,5,1,3,0,471,0,0,3,23,9,215,4,-1,0,4,"no",1
"5624",44,2,2,1,0,-315,1,0,3,23,9,90,3,-1,0,4,"no",1
"5625",34,5,2,2,0,240,1,0,3,23,9,260,3,-1,0,4,"no",1
"5626",31,1,2,2,0,1098,1,0,3,23,9,427,2,-1,0,4,"no",1
"5627",26,10,3,2,0,-211,1,0,3,23,9,164,3,-1,0,4,"no",1
"5628",31,5,3,3,0,9874,1,0,3,23,9,1222,5,-1,0,4,"no",1
"5629",29,8,3,2,0,1008,1,0,3,23,9,426,9,-1,0,4,"no",1
"5630",36,1,2,2,0,165,1,0,3,23,9,456,4,-1,0,4,"no",1
"5631",52,2,2,2,0,3622,1,1,3,23,9,40,7,-1,0,4,"no",1
"5632",31,2,2,4,0,92,1,0,3,23,9,98,17,-1,0,4,"no",1
"5633",53,1,2,2,0,7598,1,0,3,23,9,27,7,-1,0,4,"no",1
"5634",35,2,2,2,0,0,1,0,3,23,9,100,4,-1,0,4,"no",1
"5635",46,1,2,2,0,-143,1,0,3,23,9,1034,9,-1,0,4,"no",1
"5636",39,5,2,3,0,540,1,1,3,23,9,1066,2,-1,0,4,"no",1
"5637",31,2,2,2,0,1495,1,1,3,23,9,159,3,-1,0,4,"no",1
"5638",38,1,2,2,0,0,1,0,3,23,9,353,2,-1,0,4,"no",1
"5639",53,2,2,1,0,3316,1,0,3,23,9,331,6,-1,0,4,"no",1
"5640",27,1,2,2,0,3,1,0,3,23,9,159,5,-1,0,4,"no",1
"5641",34,9,2,3,0,387,1,0,3,26,9,52,3,-1,0,4,"no",1
"5642",40,8,2,1,0,33,0,0,3,26,9,70,3,-1,0,4,"no",1
"5643",37,2,2,2,0,152,1,0,3,26,9,159,3,-1,0,4,"no",1
"5644",32,1,2,2,0,41,1,1,3,26,9,117,2,-1,0,4,"no",1
"5645",60,6,1,2,0,1718,1,0,3,26,9,146,6,-1,0,4,"no",1
"5646",49,10,2,4,0,-287,1,0,3,26,9,49,1,-1,0,4,"no",1
"5647",30,5,3,3,0,2317,1,0,3,26,9,260,5,-1,0,4,"no",1
"5648",41,5,1,2,0,71,1,0,3,26,9,60,3,-1,0,4,"no",1
"5649",38,10,3,2,0,283,1,0,3,26,9,193,1,-1,0,4,"no",1
"5650",44,8,2,2,0,-627,1,0,3,26,9,373,2,-1,0,4,"no",1
"5651",56,2,1,1,0,-216,1,0,3,26,9,336,1,-1,0,4,"no",1
"5652",49,1,1,1,0,-347,1,0,3,26,9,200,2,-1,0,4,"no",1
"5653",50,10,2,3,0,199,1,1,3,26,9,79,1,-1,0,4,"no",1
"5654",31,8,3,2,0,31,1,1,3,26,9,501,2,-1,0,4,"no",1
"5655",52,1,1,2,0,0,1,0,3,26,9,206,1,-1,0,4,"no",1
"5656",58,6,2,2,0,674,1,0,3,26,9,80,1,-1,0,4,"no",1
"5657",37,10,2,2,0,-796,1,1,3,26,9,299,1,-1,0,4,"no",1
"5658",43,2,2,2,0,470,1,1,3,26,9,185,1,-1,0,4,"no",1
"5659",47,8,2,2,0,4063,1,1,3,26,9,207,1,-1,0,4,"no",1
"5660",53,1,1,2,0,-372,1,0,3,26,9,104,1,-1,0,4,"no",1
"5661",32,2,2,1,0,1156,1,0,3,26,9,185,5,-1,0,4,"no",1
"5662",37,10,2,2,1,-886,1,0,3,26,9,224,1,-1,0,4,"no",1
"5663",42,10,2,2,0,-245,0,1,3,26,9,63,1,-1,0,4,"no",1
"5664",33,11,3,3,0,157,1,0,3,26,9,897,5,-1,0,4,"no",1
"5665",37,8,3,2,0,510,1,0,3,26,9,322,1,-1,0,4,"no",1
"5666",40,2,1,2,0,-426,0,1,3,26,9,245,1,-1,0,4,"no",1
"5667",34,2,2,2,0,-436,1,0,3,26,9,317,1,-1,0,4,"no",1
"5668",41,2,1,1,0,320,1,0,3,26,9,511,1,-1,0,4,"no",1
"5669",59,6,2,2,0,0,0,1,3,26,9,155,1,-1,0,4,"no",1
"5670",30,10,2,3,0,541,1,0,3,26,9,414,2,-1,0,4,"yes",2
"5671",32,10,2,2,0,1337,0,0,3,26,9,368,6,-1,0,4,"no",1
"5672",42,10,1,2,0,-280,1,0,3,26,9,258,1,-1,0,4,"no",1
"5673",36,8,2,2,0,247,1,0,3,26,9,247,1,-1,0,4,"no",1
"5674",44,10,2,1,0,-1379,1,1,3,26,9,140,1,-1,0,4,"no",1
"5675",49,2,2,1,0,383,1,1,3,26,9,31,1,-1,0,4,"no",1
"5676",56,2,2,1,0,-85,1,1,3,26,9,118,1,-1,0,4,"no",1
"5677",43,3,3,3,0,0,1,0,3,26,9,142,3,-1,0,4,"no",1
"5678",50,8,2,2,0,683,1,1,3,26,9,129,3,-1,0,4,"no",1
"5679",58,6,2,2,0,295,1,1,3,26,9,136,2,-1,0,4,"no",1
"5680",43,8,2,2,0,978,1,1,3,26,9,82,2,-1,0,4,"no",1
"5681",33,1,2,2,0,105,1,0,3,26,9,122,4,-1,0,4,"no",1
"5682",34,2,2,1,0,503,1,0,3,26,9,120,2,-1,0,4,"no",1
"5683",36,10,2,2,0,-8,1,0,3,26,9,180,2,-1,0,4,"no",1
"5684",59,1,2,2,0,-396,1,0,3,26,9,204,1,-1,0,4,"no",1
"5685",46,1,1,2,0,-454,1,0,3,26,9,120,1,-1,0,4,"no",1
"5686",51,2,1,1,0,-380,1,0,3,26,9,181,1,-1,0,4,"no",1
"5687",35,2,2,2,0,1098,1,0,3,26,9,19,17,-1,0,4,"no",1
"5688",37,1,3,2,0,155,1,0,3,26,9,460,1,-1,0,4,"no",1
"5689",44,2,2,2,0,-54,1,1,3,26,9,437,1,-1,0,4,"no",1
"5690",48,1,1,2,0,238,1,0,3,26,9,76,2,-1,0,4,"no",1
"5691",44,10,1,2,0,106,1,0,3,26,9,95,1,-1,0,4,"no",1
"5692",30,2,2,2,0,0,1,0,3,26,9,30,1,-1,0,4,"no",1
"5693",35,12,1,1,0,3888,0,0,3,26,9,422,5,-1,0,4,"no",1
"5694",42,1,3,4,0,-138,1,0,3,26,9,109,1,-1,0,4,"no",1
"5695",46,2,2,2,0,1728,1,0,3,26,9,50,2,-1,0,4,"no",1
"5696",50,1,3,2,0,1651,1,0,3,26,9,41,2,-1,0,4,"no",1
"5697",37,8,2,1,0,0,1,0,3,26,9,581,1,-1,0,4,"no",1
"5698",56,10,2,2,0,463,0,0,3,26,9,131,2,-1,0,4,"no",1
"5699",54,2,2,4,0,-361,1,0,3,26,9,227,1,-1,0,4,"no",1
"5700",33,8,3,2,0,-27,1,0,3,26,9,165,1,-1,0,4,"no",1
"5701",36,1,2,2,0,0,0,0,3,26,9,80,1,-1,0,4,"no",1
"5702",39,2,2,4,0,0,1,0,3,26,9,470,1,-1,0,4,"no",1
"5703",35,2,2,1,0,-239,1,0,3,26,9,281,1,-1,0,4,"no",1
"5704",25,7,2,3,0,1182,1,0,3,26,9,141,2,-1,0,4,"no",1
"5705",37,2,2,1,0,0,1,0,3,26,9,24,1,-1,0,4,"no",1
"5706",44,10,1,2,0,1262,1,0,3,26,9,788,11,-1,0,4,"yes",2
"5707",37,10,3,2,0,435,1,0,3,26,9,210,1,-1,0,4,"no",1
"5708",29,9,2,3,0,149,1,0,3,26,9,367,4,-1,0,4,"no",1
"5709",32,8,2,2,0,241,1,0,3,26,9,266,1,-1,0,4,"no",1
"5710",59,10,1,2,0,879,1,0,3,26,9,228,1,-1,0,4,"no",1
"5711",46,10,2,1,0,-171,1,0,3,26,9,135,1,-1,0,4,"no",1
"5712",34,2,2,2,0,241,1,1,3,26,9,85,1,-1,0,4,"no",1
"5713",35,10,3,2,0,103,1,0,3,26,9,290,2,-1,0,4,"no",1
"5714",53,5,2,2,0,1925,1,0,3,26,9,153,1,-1,0,4,"no",1
"5715",48,1,1,2,0,-212,1,1,3,26,9,76,1,-1,0,4,"no",1
"5716",35,2,1,1,0,-587,1,0,3,26,9,111,1,-1,0,4,"no",1
"5717",39,2,2,1,0,259,1,0,3,26,9,168,1,-1,0,4,"no",1
"5718",36,10,1,2,0,19,1,1,3,26,9,109,1,-1,0,4,"no",1
"5719",32,1,2,2,0,86,1,0,3,26,9,1099,1,-1,0,4,"no",1
"5720",30,1,2,2,0,214,1,1,3,26,9,219,1,-1,0,4,"no",1
"5721",31,5,1,3,0,895,1,0,3,26,9,202,1,-1,0,4,"no",1
"5722",48,5,3,3,0,145,1,0,3,26,9,14,38,-1,0,4,"no",1
"5723",43,10,2,2,0,-1701,1,0,3,26,9,285,1,-1,0,4,"no",1
"5724",42,11,1,2,0,193,1,0,3,26,9,262,1,-1,0,4,"no",1
"5725",37,1,2,2,0,-255,1,0,3,26,9,96,2,-1,0,4,"no",1
"5726",40,8,3,2,0,19343,1,0,3,26,9,168,4,-1,0,4,"no",1
"5727",46,2,2,2,0,0,1,0,3,26,9,208,2,-1,0,4,"no",1
"5728",43,8,2,2,0,0,0,0,3,26,9,483,1,-1,0,4,"no",1
"5729",53,10,2,2,0,137,0,1,3,26,9,129,1,-1,0,4,"no",1
"5730",30,1,2,2,0,-170,1,1,3,26,9,130,1,-1,0,4,"no",1
"5731",40,8,2,2,0,-342,1,0,3,26,9,754,1,-1,0,4,"no",1
"5732",38,11,2,2,0,-673,1,0,3,26,9,364,1,-1,0,4,"no",1
"5733",40,2,2,2,0,193,1,1,3,26,9,258,1,-1,0,4,"no",1
"5734",40,5,2,3,0,655,1,0,3,26,9,227,1,-1,0,4,"no",1
"5735",38,8,2,2,0,25,1,1,3,26,9,266,3,-1,0,4,"no",1
"5736",49,1,2,1,0,305,1,1,3,26,9,232,1,-1,0,4,"no",1
"5737",36,1,1,3,0,125,1,0,3,26,9,172,1,-1,0,4,"no",1
"5738",45,10,3,3,0,591,1,0,3,26,9,164,1,-1,0,4,"no",1
"5739",46,2,2,1,0,537,0,0,3,26,9,222,5,-1,0,4,"no",1
"5740",42,2,3,1,0,-68,1,1,3,26,9,167,1,-1,0,4,"no",1
"5741",35,8,2,2,0,-197,1,0,3,26,9,103,1,-1,0,4,"no",1
"5742",34,8,2,2,0,-538,1,0,3,26,9,682,1,-1,0,4,"yes",2
"5743",47,10,3,4,0,-213,1,0,3,26,9,168,1,-1,0,4,"no",1
"5744",29,8,2,2,0,340,1,1,3,26,9,297,1,-1,0,4,"no",1
"5745",34,8,2,2,0,-694,1,0,3,26,9,62,1,-1,0,4,"no",1
"5746",36,10,1,2,0,160,1,0,3,26,9,142,1,-1,0,4,"no",1
"5747",57,10,2,2,0,3284,1,0,3,26,9,63,1,-1,0,4,"no",1
"5748",47,5,3,3,0,191,1,0,3,26,9,212,1,-1,0,4,"no",1
"5749",53,10,1,2,0,1252,1,0,3,26,9,149,1,-1,0,4,"no",1
"5750",40,2,2,1,0,669,1,0,3,26,9,161,3,-1,0,4,"no",1
"5751",34,1,2,2,0,2064,1,0,3,26,9,165,2,-1,0,4,"no",1
"5752",33,2,1,1,0,-53,1,0,3,26,9,369,1,-1,0,4,"no",1
"5753",30,10,3,2,0,-754,1,1,3,26,9,974,1,-1,0,4,"no",1
"5754",31,5,2,2,0,89,1,0,3,26,9,167,1,-1,0,4,"no",1
"5755",54,6,2,2,0,153,1,1,3,26,9,74,1,-1,0,4,"no",1
"5756",35,1,2,2,0,788,1,0,3,26,9,223,1,-1,0,4,"no",1
"5757",35,11,3,2,0,947,1,0,3,26,9,140,2,-1,0,4,"no",1
"5758",32,2,2,2,0,358,0,0,3,26,9,396,1,-1,0,4,"no",1
"5759",29,10,3,2,0,1395,1,0,3,26,9,61,1,-1,0,4,"no",1
"5760",34,2,2,2,0,-563,1,0,3,26,9,252,1,-1,0,4,"no",1
"5761",39,11,3,3,0,97,1,1,3,26,9,379,1,-1,0,4,"no",1
"5762",41,2,2,2,1,-651,1,1,3,26,9,374,1,-1,0,4,"no",1
"5763",36,6,3,2,0,101,1,1,3,26,9,314,1,-1,0,4,"no",1
"5764",29,1,2,2,0,494,1,0,3,26,9,341,2,-1,0,4,"no",1
"5765",44,6,2,2,0,902,0,0,3,26,9,206,1,-1,0,4,"no",1
"5766",43,10,2,3,0,527,1,0,3,26,9,166,12,-1,0,4,"no",1
"5767",38,8,3,2,0,322,1,0,3,26,9,61,1,-1,0,4,"no",1
"5768",39,5,2,3,0,-606,1,0,3,26,9,142,1,-1,0,4,"no",1
"5769",31,1,3,2,0,747,1,0,3,26,9,543,2,-1,0,4,"yes",2
"5770",54,2,2,2,0,682,1,1,3,26,9,133,1,-1,0,4,"no",1
"5771",32,10,1,2,0,18,0,0,3,26,9,52,1,-1,0,4,"no",1
"5772",58,6,2,2,0,0,1,0,3,26,9,77,1,-1,0,4,"no",1
"5773",32,2,3,1,0,405,1,0,3,26,9,200,1,-1,0,4,"no",1
"5774",31,1,2,2,0,298,1,1,3,26,9,518,1,-1,0,4,"no",1
"5775",33,8,3,3,0,1595,1,0,3,26,9,296,1,-1,0,4,"no",1
"5776",28,5,3,3,0,1107,1,0,3,26,9,144,1,-1,0,4,"no",1
"5777",31,5,3,3,0,682,1,0,3,26,9,473,5,-1,0,4,"no",1
"5778",34,10,2,2,0,-287,1,1,3,26,9,199,1,-1,0,4,"no",1
"5779",31,5,2,3,0,2229,1,0,3,26,9,90,4,-1,0,4,"no",1
"5780",28,5,3,3,0,7544,1,0,3,26,9,470,1,-1,0,4,"no",1
"5781",37,8,2,2,0,3429,1,1,3,26,9,81,8,-1,0,4,"no",1
"5782",32,2,3,2,0,-204,1,1,3,26,9,202,2,-1,0,4,"no",1
"5783",50,2,2,1,0,14,1,1,3,26,9,68,1,-1,0,4,"no",1
"5784",45,2,2,2,0,61,1,0,3,26,9,745,4,-1,0,4,"yes",2
"5785",34,1,2,2,0,635,1,0,3,26,9,247,1,-1,0,4,"no",1
